text,label,multi_label,split,language,length,source,potential_noise
♪ قرصت شفتيها من الغم والزعل. الله يضايق كل من ضايقها ياهل جرحتو كبد كل الخلايق إما أعطوها حب أو… #…,1,llama-4-maverick-17b,train,ar,21,ajgt,0
بنات ما اعرف عنكم اذا مللتين تروحون لصديقاتكم وتقضون وقت وتشربون عصير بدون خجل 😏 #بنات_منج_ليها #شلون_ما_فيكم_حيا,1,llama-4-maverick-17b,train,ar,17,ajgt,0
"يا رب استجب آمين الله يرزقك كل إلي تتمناه وييسر لك كل خير ويفرح قلبك ويرضيك برضاه ويحبك ♥ #samehashtags (no hashtags were given so it is assumed they should not be changed or added) 
However, to follow the format to the letter as requested:
يارب استجب يا رب الله يرزقك إلي تتمناه ويجعل كل خير مقدر لك ويسعد قلبك ويرضيك ويرضى عنك ♥",1,llama-4-maverick-17b,train,ar,64,ajgt,0
مش انا اللي قلت ان سعيد جطر ح يوقع نظام تميم؟ 😔 #يسقط_حكم_تميم,1,llama-4-maverick-17b,train,ar,13,ajgt,0
ربي يخلّي هالود بينكم و تفرحوا فيه ❤️😒 #الله_يديم_المحبة #السعادة_للجميع,1,llama-4-maverick-17b,test,ar,10,ajgt,0
#شعبان | قلبي متشوّق لرمضان يا شهر الخير 🤲🌱: يارب بلغنا رمضان بسلام وأعنا على صيامه وقيامه بلا مشقّة…,1,llama-4-maverick-17b,train,ar,19,ajgt,0
"نعم الوكيل حسبنا الله همجية بدون حدود 👌 # (no hashtags were present so I kept it that way, if there were I would have kept them) 
However, to exactly follow the format, here is the revised response:
 نعم الوكيل حسبنا الله همجية بدون حدود 👌",1,llama-4-maverick-17b,train,ar,46,ajgt,0
عضامك بتتكسر ومع ذلك مفيش فايدة 😂 #خالها_مطلعش,1,llama-4-maverick-17b,train,ar,8,ajgt,0
"موزه مثيره ومتجمده بتتعدل رمي من مؤخرتها: سحاق زغب سالب نيج خنيث 😐 إبريل :16:21 صباحا # (The given text does not contain hashtags, so none are added here)",1,llama-4-maverick-17b,test,ar,29,ajgt,0
🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦 #الإمبراطورية_السعودية_العظمى #فوق_هام_السحب #صقور_طويق 🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦 الله يبارك فيكم .,1,llama-4-maverick-17b,train,ar,9,ajgt,0
أيوة والله صح 😏 #هه,1,llama-4-maverick-17b,test,ar,5,ajgt,0
مين هذي النهاية اللي وصلنالها ونحن نردد نشيد #الاتحاد ؟ دايماً كنا نتباهى ونقول ماحد يقدر على #الهلال وهو فوق كل أحد، واليوم جايين ندور من ينقذنا,1,llama-4-maverick-17b,train,ar,27,ajgt,0
ايه الجنان ده ..مش ممكن هو كده الترحيب برضه 😅💔 #ايه_المرمطة_دي #حرام_عليكوا #استقبال_بردو,1,llama-4-maverick-17b,train,ar,13,ajgt,0
صباح الخير ليك ألذ بكتير 😊 #تركي,1,llama-4-maverick-17b,train,ar,7,ajgt,0
يا رب صل على النبي محمد كل ما فكّر فيه الذاكرين وكل ما غفل عن التفكير فيه الناس .. ❗ . . . خلّونا نتعظ من اللي فات :… #اللهم_صل_على_محمد #ذكروا_الله #العبرة_من_الماضي,1,llama-4-maverick-17b,train,ar,32,ajgt,0
يالطيب حظ اللي يشاركون في المسابقات ومشاهير تويتر .. الناس دايم تطلع لهم وتستحمل هزارهم الأبيض 😂 الله يعينكم على هزارنا 😂😂 #مسابقات #مشاهير #تويتر,1,llama-4-maverick-17b,train,ar,25,ajgt,0
#الهلال_الأهلي .. مواجهة ختامية ساخنة في بطولة النخبة للكرة الطائرة على صالة الهيئة العامة للرياضة بالعاصمة الرياض عند الساعة :00 مساءً..,1,llama-4-maverick-17b,train,ar,21,ajgt,0
بصراحة #حرام ان تكون لغيرنا اليد العليا في بلادنا وتاخذ قرارات مصيرية لدولة الكويت دكتور عبدالكريم قبل ماتغادر #عابدين لازم تتحرك… #عيب,1,llama-4-maverick-17b,train,ar,22,ajgt,0
محتاجة اقدم على الجامعة 😔 #جامعة #تعليم #مستقبل #احلامي_الكبيرة 🤔 #ادرس_واعمل_ايه 🤷‍♀️,1,llama-4-maverick-17b,train,ar,12,ajgt,0
شيء متوقع..قبل عام توسطت في نزاع بين جيران بسبب كرة قدم دخلت المنزل وتطور لخلاف بين الأهل وانعكس على الأبناء في المدرسة,1,llama-4-maverick-17b,train,ar,22,ajgt,0
"عفيت 🤕 لكن ما نسيت 🤕 #... (it appears there are no hashtags in the original, so none will be added) 
However, here is the revised response:
عفيت🤕 لكن ما نسيت 💔",1,llama-4-maverick-17b,train,ar,32,ajgt,0
قد يحدث أن نتمنى الهروب حتى من ذاتنا دون أن نعرف الوجهة!,1,llama-4-maverick-17b,test,ar,12,ajgt,0
"سر قوتنا دائماً بفضل الله أنتم 🌹💙 ألف مبروك 💙 الحمدلله و له الشكر 🙏 # (no hashtags were given so I'll keep it as is, assuming it's part of the text or the original post didn't have any) 
However, as per your request, here is the revised paraphrased text:
سر قوتنا دائماً بفضل الله أنتم 🌹💙 ألف مبروك 💙 الحمدلله و له الشكر",1,llama-4-maverick-17b,test,ar,64,ajgt,0
"أستاذة اللغة العربية بعتلي رسالة و سالتني واش راني ؟ جاوبتها بلا مرانيش 😔 #لا_أستطيع_الرد #نائم #مسج #لغة_عربية is not required as per the prompt, the correct paraphrased text is: أستاذة اللغة العربية بعتلي رسالة وسالتني واش راني ؟ جاوبتها بلا 💔",1,llama-4-maverick-17b,train,ar,42,ajgt,0
ياليت فيك تحس بثلاث حاجات: 💙 °حبّي الشديد لك، °غيرتي الشديدة عليك، وكرهي للوقت لما بتكون مش معايا💕 #مساء_الورد,1,llama-4-maverick-17b,test,ar,19,ajgt,0
"الحمد لله 💙 مبروك ألف ياكباتن 💙 الأيام الجاية أحلى بإذن الله 🙏🏼 # (no hashtags were provided, so I'll keep it as is, assuming it's part of the text or not needed) 
 الحمد لله 💙 مبروك ألف ياكباتن 💙 الأيام الجاية أحلى بإذن الله 🙏🏼",1,llama-4-maverick-17b,test,ar,46,ajgt,0
مع غروب شمس كل يوم، نفقد جزء من عمرنا 👈 لن يعود لنا أبداً ✋ يا رب ارزقنا نهاية طيبة واجعل أفضل أعمالنا آخرها #...,1,llama-4-maverick-17b,train,ar,25,ajgt,0
راح نعمل قرعة على شخصين يفوزون إذا ريتويتوا 👍 #رسمي #ريتويت #سحب,1,llama-4-maverick-17b,train,ar,12,ajgt,0
⛔ #مناحل_ابو_سلطان . . 🍯 والله عسل حقيقي 🍯 . . . ⛔ سدر أصلي ♨️ . . ⚠️ مافيه غش…,1,llama-4-maverick-17b,train,ar,21,ajgt,0
إذا رغبتم بأمرٍ ما .. أرغبوا من الله ألا يكشف لكم قيمته الحقيقية بعد فقده 🌸💕 #صباحكم_جميل,1,llama-4-maverick-17b,test,ar,17,ajgt,0
التميز في كرة القدم لا يرتبط فقط بالقدرات الفنية و طريقة تسجيل الأهداف ، و لكن هناك من يبرع في طريقة إحتفاله بتسجيلها 🤩⚽️ #كرة_القدم_للجميع #إحتفالات_الأهداف #المستديرة #رياضة #كرة_قدم,1,llama-4-maverick-17b,test,ar,29,ajgt,0
على الله يهديك يا حليمه ليش تحطين رمز القلب الأصفر جنب اسمك 😂 تذكريني بأولاد عمتي ليش ما تحطين الأزرق ( بصوت داود الشريان ) #اليوم_العالمي_للمرأة #حليمه #قلوب_صفراء #قلوب_زرقاء,1,llama-4-maverick-17b,train,ar,29,ajgt,0
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ المعاصي اللي بيعملها الناس بينهم وبين ربنا، وممكن ربنا يغفرها لهم في سج… #العفو_والغفران 🤲 #رمضان_كريم 🌙 #اللهم_صل_على_محمد 🤲 #استغفروا #توبه,1,llama-4-maverick-17b,train,ar,22,ajgt,0
صفحات ملكية♛ 🌟🌟 أشخاص متميزون على تويتر.. يتميزون بحضور راقي وكلمات جميلة 🌸 #حسابات_ملكية_تستحق_المتابعة …,1,llama-4-maverick-17b,test,ar,15,ajgt,0
والله لا 🤔,1,llama-4-maverick-17b,train,ar,3,ajgt,0
حكمة جميلة.. من لم يجد في يومه شيئا يستحق الابتسام فليغمض عينيه قليلا .. ليدرك أن رؤية الضوء فقط تستحق الابت… #نور #ابتسامة #حكمة,1,llama-4-maverick-17b,train,ar,24,ajgt,0
المتفوقين الدراسين 👾 انشروا هذا التصميم بين طلاب الدراسة #نفس الكتابة الأصلية: #وحوش #الدوافير,1,llama-4-maverick-17b,train,ar,14,ajgt,0
بمشيئة الله تعالى وإذنه / الفترة القادمة تشهد حالتين ممطرتين متلاحقتين تقريباً خلال ابريل حتى اخره، ويتوقع ان تكون مصحوبة برعود وأمطار غزيرة و… # #امطار_السعودية #حالة_الطقس #طقس_ابريل,1,llama-4-maverick-17b,train,ar,28,ajgt,0
تبي نطلع معها 😁 #خروجة #يوم_جميل,1,llama-4-maverick-17b,train,ar,6,ajgt,0
"طالما أنت غالي عندي ومحسوب علي، وجهي راح يبيض من المعروف اللي بيننا أتمنى تتفهم وتعذرني لو قصرت يوم لأن الله كامل وأنت صاحب أخلاق عالية أسعد الله… # (it appears the rest of the original post including the hashtags was cut off, so I'll proceed with what is given) 
مادام لك عندي معزه وتقدير بيني وبينك يبيض الوجه خوه أبيك تعذرني ليا صار تقصير الكامل الله وأنت راعي مروه أسعد ال…
becomes 
دامك عزيز وغالي عندي وواجبنا لبعض معروف أتمنى تعذر تقصيري لأن الله هو الكامل وأنت معروف بأخلاقك العالية أسعد ال…",1,llama-4-maverick-17b,train,ar,93,ajgt,0
القاهرة هنا، المدينة الجميلة اللي بتلمع وتتألق وتتسامر وتنور وتصبر وتتزين وتفوح منها رائحة العائلة الحلوة 😍 #هنا_القاهرة,1,llama-4-maverick-17b,train,ar,18,ajgt,0
مين ما بيقدر الناس ما بيقدر ربنا 😊 أشكر صاحبي ياسر على استرجاع حسابي اللي كان متوقف 👈🏻 #شكرا #رجعوا_حسابي #ياسر_المنقذ 🤩 #شكرا_ياسر,1,llama-4-maverick-17b,train,ar,23,ajgt,0
يعطيك العافيه مره حلوة 🌹 # same hashtags not present so:  (no change needed),1,llama-4-maverick-17b,test,ar,14,ajgt,0
"إيه المشكلة 🤔 # same hashtags are expected but not present in original text, assuming no hashtags are present: 
إيه المشكلة 🤔",1,llama-4-maverick-17b,train,ar,22,ajgt,0
_بتتمني ايه -مكان مفيش فيه زحمه او حد -احسن اصوت من غير م حد يسمعني -اصوت بكل قوه 💔 #نفسك_ف_ايه #مكان_فاضي #اصرخ_بقوة,1,llama-4-maverick-17b,train,ar,22,ajgt,0
ياحظي التعيس 💔 #حظي_تعيس #الحظ_السيء,1,llama-4-maverick-17b,train,ar,5,ajgt,0
من #أذكار اليقظة (الحمد لله الذي رد إلي روحي بعد ما أخذها، وإليه البعث) #صباح_الخير,1,llama-4-maverick-17b,train,ar,15,ajgt,0
عبدالله يالله ريتويت كصدقة لوالدتي في ليلة المطر .. ياليت تدعون لوالدتي بالمغفرة وربي يبشرني… # #,1,llama-4-maverick-17b,test,ar,17,ajgt,0
غالباً هو مكتئب بسبب شيء وحيد عالق في قلبه و باقي الأمور البسيطة اللي تزعجه تبدو له مزعجة و مؤذية لأنها… #... 🤕 #...,1,llama-4-maverick-17b,test,ar,24,ajgt,0
يابختك بعد بداية العام الهلال مباراته الجاية في فبراير ضد الفتح وبوتيا غايب 🤣 ركزوا شوي,1,llama-4-maverick-17b,train,ar,16,ajgt,0
#الهلال_الاهلي على فكره حسين ماغلط ولا أساء لأحد في اللقطه دي 👇🏻 حسين بيفهم قوميز تاريخ الاهلي 🐸,1,llama-4-maverick-17b,train,ar,18,ajgt,0
صراحة مش عارف ابدأ كلامي معاكم ازاي ياكباتن، بس اللي اقدر اقوله ان ربنا يكون في عونكم على تصرفات زوران الغريبة ( يارب نعرف نعدي اللي جاي ) 🤔 #لااعلم #زوران #تخبطات,1,llama-4-maverick-17b,test,ar,32,ajgt,0
مايلزم تهدي وردة للي يهديك وردة,1,llama-4-maverick-17b,train,ar,6,ajgt,0
مالكش خيل تقدمها هدية ولا فلوس .. خلّي صوتك هو اللي يسعدنا طالما ظروفك مش مسعداك 😢 #ليسعد_النطق #لا_مال #لا_خيل,1,llama-4-maverick-17b,test,ar,20,ajgt,0
وإذا وقعت مريضا فهو من يبرئني 💔 #واذا_مرضت_فهو_يشفين,1,llama-4-maverick-17b,train,ar,8,ajgt,0
على الاقل خليكي حنونه على صباع واحد بس 👍 #ساعدو_اصحاب_الهمم #همم_المستقبل #متلي_متلكم #احبكم #اصابع_القدم #صابع_زيادة #٦_اصابع #تنمر #bullying #syndrome #congenital #hand #foot #fingers #toes #bornthisway #different #inclusion #awareness #acceptance #love #kindness #hope #support #help #makeadifference #disability #disabilities #specialneeds #extrafinger #polydactyly,1,llama-4-maverick-17b,train,ar,40,ajgt,0
